TipoDeBono,FechaDeMaduracion,FechaDeValoracion,Precio,TiempoRestanteParaMaduracion,CuponSemestral
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-11-08,1049,5.15068493150685,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-11-09,1052,5.14794520547945,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-11-10,1052,5.14520547945205,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-11-13,1045,5.13698630136986,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-11-14,1046,5.13424657534247,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-11-16,1041,5.12876712328767,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-11-17,1047,5.12602739726027,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-11-21,1050,5.11506849315068,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-11-22,1050,5.11232876712329,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-11-23,1053,5.10958904109589,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-11-24,1050,5.10684931506849,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-11-27,1049,5.0986301369863,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-11-28,1051,5.0958904109589,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-11-29,1053,5.09315068493151,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-11-30,1045,5.09041095890411,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-12-01,1044,5.08767123287671,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-12-04,1047,5.07945205479452,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-12-05,1050,5.07671232876712,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-12-06,1052,5.07397260273973,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-12-07,1052,5.07123287671233,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-12-08,1054,5.06849315068493,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-12-11,1056,5.06027397260274,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-12-12,1053,5.05753424657534,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-12-13,1055,5.05479452054795,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-12-14,1054,5.05205479452055,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-12-15,1053,5.04931506849315,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-12-18,1055,5.04109589041096,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-12-19,1050,5.03835616438356,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-12-20,1048,5.03561643835616,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-12-21,1053,5.03287671232877,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-12-22,1056,5.03013698630137,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-12-26,1057,5.01917808219178,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-12-27,1061,5.01643835616438,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-12-28,1014,5.01369863013699,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2017-12-29,1014,5.01095890410959,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-01-02,1015,5,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-01-03,1023,4.9972602739726,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-01-04,1024,4.99452054794521,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-01-05,1024,4.99178082191781,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-01-08,1023,4.98356164383562,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-01-09,1026,4.98082191780822,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-01-10,1023,4.97808219178082,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-01-11,1026,4.97534246575342,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-01-12,1029,4.97260273972603,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-01-15,1032,4.96438356164384,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-01-16,1029,4.96164383561644,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-01-17,1030,4.95890410958904,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-01-18,1030,4.95616438356164,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-01-19,1032,4.95342465753425,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-01-22,1031,4.94520547945205,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-01-23,1029,4.94246575342466,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-01-24,1027,4.93972602739726,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-01-26,1041,4.93424657534247,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-01-29,1038,4.92602739726027,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-01-30,1038,4.92328767123288,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-01-31,1040,4.92054794520548,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-02-01,1040,4.91780821917808,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-02-05,1033,4.90684931506849,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-02-06,1030,4.9041095890411,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-02-07,1037,4.9013698630137,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-02-08,1038,4.8986301369863,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-02-09,1037,4.8958904109589,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-02-14,1037,4.88219178082192,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-02-15,1039,4.87945205479452,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-02-16,1040,4.87671232876712,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2018-02-19,1043,4.86849315068493,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-03-13,879,8.81095890410959,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-03-14,878,8.80821917808219,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-03-17,876,8.8,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-03-18,874,8.7972602739726,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-03-19,873,8.79452054794521,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-03-20,867,8.79178082191781,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-03-21,866,8.78904109589041,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-03-24,870,8.78082191780822,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-03-25,875,8.77808219178082,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-03-26,883,8.77534246575343,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-03-27,886,8.77260273972603,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-03-28,896,8.76986301369863,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-03-31,890,8.76164383561644,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-04-01,888,8.75890410958904,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-04-02,888,8.75616438356164,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-04-03,890,8.75342465753425,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-04-04,889,8.75068493150685,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-04-07,893,8.74246575342466,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-04-08,899,8.73972602739726,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-04-09,906,8.73698630136986,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-04-10,905,8.73424657534247,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-04-11,901,8.73150684931507,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-04-14,901,8.72328767123288,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-04-15,897,8.72054794520548,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-04-16,896,8.71780821917808,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-04-17,895,8.71506849315069,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-04-22,901,8.7013698630137,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-04-23,902,8.6986301369863,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-04-24,908,8.6958904109589,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-04-25,909,8.69315068493151,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-04-28,910,8.68493150684932,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-04-29,909,8.68219178082192,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-04-30,909,8.67945205479452,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-05-02,909,8.67397260273973,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-05-05,915,8.66575342465753,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-05-06,914,8.66301369863014,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-05-07,923,8.66027397260274,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-05-08,925,8.65753424657534,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-05-09,921,8.65479452054795,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-05-12,922,8.64657534246575,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-05-13,919,8.64383561643836,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-05-14,920,8.64109589041096,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-05-15,926,8.63835616438356,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-05-16,923,8.63561643835616,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-05-19,924,8.62739726027397,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-05-20,926,8.62465753424657,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-05-21,925,8.62191780821918,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-05-22,930,8.61917808219178,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-05-23,930,8.61643835616438,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-05-26,930,8.60821917808219,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-05-27,931,8.60547945205479,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-05-28,925,8.6027397260274,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-05-29,929,8.6,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-05-30,938,8.5972602739726,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-06-02,941,8.58904109589041,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-06-03,935,8.58630136986301,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-06-04,931,8.58356164383562,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-06-05,932,8.58082191780822,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-06-06,936,8.57808219178082,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-06-09,948,8.56986301369863,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-06-10,946,8.56712328767123,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-06-11,947,8.56438356164383,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-06-12,951,8.56164383561644,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-06-13,952,8.55890410958904,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-06-16,958,8.55068493150685,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-06-17,950,8.54794520547945,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-06-18,946,8.54520547945205,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-06-20,954,8.53972602739726,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-06-23,951,8.53150684931507,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-06-24,950,8.52876712328767,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-06-25,954,8.52602739726027,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-06-26,955,8.52328767123288,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-06-27,907,8.52054794520548,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-06-30,898,8.51232876712329,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-07-01,897,8.50958904109589,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-07-02,906,8.50684931506849,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-07-03,903,8.5041095890411,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-07-04,905,8.5013698630137,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-07-07,907,8.49315068493151,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-07-08,907,8.49041095890411,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-07-09,907,8.48767123287671,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-07-10,907,8.48493150684932,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-07-11,904,8.48219178082192,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-07-14,904,8.47397260273973,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-07-15,909,8.47123287671233,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-07-16,910,8.46849315068493,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-07-17,913,8.46575342465753,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-07-18,914,8.46301369863014,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-07-21,923,8.45479452054795,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-07-22,929,8.45205479452055,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-07-23,935,8.44931506849315,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-07-24,930,8.44657534246575,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-07-25,928,8.44383561643836,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-07-28,930,8.43561643835617,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-07-29,927,8.43287671232877,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-07-30,923,8.43013698630137,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-07-31,918,8.42739726027397,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-08-01,915,8.42465753424658,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-08-04,909,8.41643835616438,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-08-05,914,8.41369863013699,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-08-06,908,8.41095890410959,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-08-07,914,8.40821917808219,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-08-08,912,8.4054794520548,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-08-11,917,8.3972602739726,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-08-12,920,8.39452054794521,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-08-13,920,8.39178082191781,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-08-14,915,8.38904109589041,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-08-15,919,8.38630136986301,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-08-18,931,8.37808219178082,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-08-19,936,8.37534246575343,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-08-20,936,8.37260273972603,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-08-21,933,8.36986301369863,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-08-22,927,8.36712328767123,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-08-25,935,8.35890410958904,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-08-26,939,8.35616438356164,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-08-27,944,8.35342465753425,0.048808848170152
Tesouro Prefixado com Juros Semestrais,2023-01-01,2014-08-28,954,8.35068493150685,0.048808848170152
